root_hair	non-hair_epidermis	QC	Stele	xylem_pole_pericycle	lateral_root_cap	Lateral_root	phloem_pole_pericycle	protophloem	developing_xylem	endodermis	companion_cells	Stele
AT4G26100	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G62780	1	1	0	0	0	1	0	0	0	0	0	0	1
AT4G03080	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G03540	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G38225	0	0	1	1	1	1	1	1	1	1	0	1	0
AT4G33250	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G58650	0	0	1	1	0	1	1	0	0	1	0	0	1
AT3G11820	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G10690	0	1	0	0	0	1	0	1	1	0	0	1	1
AT4G07430	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G50850	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G32030	0	1	1	0	1	1	1	1	0	0	1	1	1
AT1G52590	0	0	0	1	0	0	1	1	1	0	0	0	0
AT1G25230	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G69640	1	1	1	1	1	1	1	1	1	1	1	1	1
AT5G66930	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G22810	1	1	1	1	1	1	1	1	1	0	1	1	1
AT1G65290	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G51880	0	1	1	1	1	1	1	1	1	1	1	1	1
AT4G20570;AT4G20560;AT4G20540;AT4G20590;AT4G20550;AT4G20600;AT4G20650;AT4G20630;AT4G20530;AT4G20640;AT4G20710;AT4G20520;AT4G20620;AT4G20610;AT4G20700;AT4G20580	0	0	0	0	0	0	0	0	1	0	0	1	0
AT1G77410	0	0	1	1	1	1	0	0	0	0	1	0	1
AT4G13360	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G40150	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29900	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G14330	1	1	1	1	1	1	1	1	1	1	1	1	1
AT2G27090	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G35050	0	1	1	1	1	1	1	1	1	1	1	1	1
AT1G21480	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G28570	0	0	0	1	1	0	1	1	1	0	1	1	1
AT1G50430	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G54390	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G61130	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G13620	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G53680	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G17000	0	1	0	1	0	1	1	0	0	1	0	0	1
AT4G39720	0	1	1	1	1	1	1	0	0	0	1	0	1
AT4G02460	0	1	0	1	0	1	1	0	0	1	0	0	1
AT1G24610	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G20770	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G65295	1	1	1	1	1	1	1	1	1	1	1	1	1
AT5G61960	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G15070;AT5G48320	1	0	0	0	0	0	0	0	0	0	0	0	0
AT4G15160	1	1	1	1	1	1	1	0	1	0	1	1	1
AT1G64670	0	1	0	0	0	0	1	0	0	0	0	0	0
AT4G24150	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G79210	1	1	1	1	1	1	1	1	1	1	1	1	1
AT2G16190	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09550	0	1	1	1	1	1	1	1	1	1	1	1	1
AT4G38390	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G02720	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G08680	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G50230	0	0	1	0	0	0	0	0	0	0	1	0	1
AT1G52230	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G57830	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G42780	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G30080	1	1	1	0	0	1	0	0	0	0	1	0	1
AT1G13710	0	0	0	1	0	0	0	0	0	0	1	0	1
AT4G19830	0	0	0	1	0	0	0	1	1	0	1	1	1
AT2G05250;AT2G05230	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G37170	0	0	1	1	0	0	0	0	1	1	0	0	1
AT1G60000	0	0	0	1	0	0	1	1	1	1	0	1	1
AT1G31050	0	0	0	1	1	0	1	1	1	1	0	1	1
AT3G60510	0	1	1	1	1	1	1	0	0	0	1	0	1
AT2G48160	0	1	1	0	1	1	1	1	0	1	1	0	1
AT3G45910	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G53770	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G16960	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27950	0	1	1	1	1	1	1	0	0	0	1	1	1
AT1G72125	1	1	1	1	0	1	0	0	0	0	1	0	1
AT1G66470	1	1	1	0	0	1	0	0	0	0	0	1	1
AT5G63760	0	1	1	0	0	1	1	1	0	0	1	1	1
AT1G75460	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G30340	0	1	1	1	0	1	0	0	0	0	1	0	1
AT4G12030	0	0	1	1	0	1	1	1	1	0	1	0	1
AT1G26730	0	0	1	1	1	1	1	1	1	0	1	1	1
AT1G74280;AT1G74290	1	1	1	1	1	1	1	1	0	0	1	1	1
AT3G22890	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G74240	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G11160	1	0	0	0	0	0	0	0	1	0	0	0	0
AT4G22310	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G44580	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G48420	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G48930	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G33880	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G26270	0	1	1	0	1	1	1	1	0	0	1	1	1
AT2G37260	0	1	0	0	0	0	0	0	0	0	0	0	0
AT3G56700	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G55570	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G52860	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G15830	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G05840;AT5G35590	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G36550	0	1	1	1	1	1	1	1	1	0	1	0	1
AT2G03130	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04610	1	1	1	1	1	1	0	0	1	0	1	1	1
AT2G17370	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G62630	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G70490	1	1	1	1	1	1	1	1	1	1	1	1	1
AT2G39060	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G73620	0	0	1	1	1	1	1	0	0	1	1	1	1
AT1G77580	0	1	1	1	1	1	1	0	1	1	1	1	1
AT4G33100	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G03900	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G07860	0	1	1	1	1	1	1	0	0	1	1	0	1
AT3G43960	1	1	1	1	1	1	1	0	1	0	1	1	1
AT1G18850	0	1	1	1	1	1	1	1	1	1	1	1	1
AT1G10540	0	0	0	0	0	0	0	0	1	0	0	0	0
AT4G01090	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G51730	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G13790	1	1	1	1	1	1	1	1	1	0	1	1	1
AT1G50850;AT2G12250	1	1	1	1	1	1	0	0	1	0	1	0	1
AT4G17170	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G17630	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G13210	1	1	1	1	0	1	1	0	1	0	1	0	1
AT1G72290	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G25910	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G80060	0	0	0	0	0	0	1	0	0	0	0	0	0
AT4G34470;AT4G34210	1	1	1	0	1	1	1	1	1	0	1	1	1
AT1G22985	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G47600	0	1	0	0	0	0	1	0	0	0	0	0	0
AT1G32550	0	1	1	1	1	0	1	1	1	1	1	1	1
AT5G43760	1	1	1	1	1	1	1	1	1	0	1	1	1
AT1G79380	1	1	1	1	1	1	1	1	1	0	1	1	1
AT2G44750;AT1G02880	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G02890	0	1	1	1	1	1	1	1	1	1	1	1	1
AT3G54750	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G06730	1	1	1	1	1	1	1	1	1	1	1	1	1
AT2G34090	0	1	0	1	1	1	1	1	0	1	1	0	1
AT4G27450	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G54240	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G20620	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G02310	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28420	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G61390	0	0	0	0	0	1	0	0	0	0	0	0	0
AT1G13880	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G20110	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G68480	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G24000	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G15010	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G64520	1	1	1	1	1	1	1	1	1	1	1	1	1
AT2G16040	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G61810	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G60680	1	0	1	1	1	1	1	1	1	1	1	1	1
AT1G35570	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G34350	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G42630	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G38240	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G01760	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G16810	1	1	1	1	1	1	1	1	1	1	1	1	1
AT2G19060	1	0	0	0	0	0	0	0	0	0	0	0	1
AT5G12970	0	0	1	1	1	1	0	0	1	1	1	0	1
AT5G41920	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G37020	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G04110	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G23960	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G63610	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G75310	1	1	1	1	1	1	1	1	1	0	1	1	1
AT1G23450	0	1	1	1	0	1	0	0	0	0	1	0	1
AT4G04570;AT4G04540	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G32180;AT2G32650	0	0	1	1	0	0	1	1	0	1	0	1	0
AT3G56870	0	1	1	1	0	0	0	0	1	1	0	0	1
AT2G48010	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G60720;AT4G26360	0	0	1	0	1	1	0	0	0	0	0	0	0
AT4G18350	0	0	0	0	0	1	0	0	0	0	0	0	0
AT1G67860	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G22740	1	1	0	1	0	1	0	0	0	0	0	1	1
AT4G26120	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04780	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G34355	0	0	1	1	0	0	1	0	1	1	0	0	1
AT3G44430	1	0	1	0	0	1	0	0	0	0	0	0	1
AT1G51070	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G03560	0	0	0	0	0	0	0	0	0	1	0	0	0
AT5G52710	0	0	0	0	0	0	0	0	0	0	1	0	1
AT2G37110	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G07910	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G73790	1	1	1	1	0	0	1	1	1	1	1	1	1
AT1G49810	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G47970	1	1	1	1	1	1	1	1	1	1	1	1	1
AT5G50870	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G11840	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G58670	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G36400	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G07450	0	0	1	1	0	1	0	0	1	0	1	1	1
AT4G32050	0	1	1	0	1	1	1	0	0	0	0	0	1
AT1G25250	0	0	0	1	0	0	0	0	1	1	0	0	1
AT1G69660	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G66950	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G33530	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G22830	0	0	1	0	0	1	1	1	0	0	0	0	0
AT1G67865	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G17220	1	1	1	1	1	1	1	1	1	0	1	1	1
AT1G45145	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G13380	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G07710	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G35070	0	1	1	0	1	1	0	0	0	0	0	0	0
AT1G18700	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G14350	0	0	1	1	1	1	1	1	0	1	0	0	1
AT3G43810	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G47770	0	0	0	1	0	0	0	0	0	0	0	0	0
AT1G02940	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G50450	0	0	0	1	1	0	1	1	0	1	0	1	0
AT3G13640	0	0	0	1	1	0	0	0	0	0	0	0	0
AT1G28590	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G61150	0	1	0	0	0	1	0	0	0	0	0	0	0
AT4G02480	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G09570	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G17020	0	1	1	1	1	1	0	0	0	0	1	0	1
AT3G20790	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G72140	1	1	1	1	0	1	1	0	0	0	1	1	1
AT1G20280	0	0	0	1	1	1	0	0	0	0	1	0	0
AT1G57540	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G39740	0	1	1	0	0	1	0	0	0	0	1	0	1
AT1G32400	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G24170	1	1	0	0	0	0	1	1	0	0	0	1	0
AT4G38280;AT4G38330;AT2G45250	0	1	1	1	1	1	1	1	1	1	0	1	1
AT5G43610	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G76820;AT1G76825	0	0	0	1	0	0	0	1	0	0	0	0	0
AT1G64690	0	0	0	0	0	0	0	1	1	0	0	0	0
AT4G05610	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G32910	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G28010	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G79230	1	1	1	1	1	1	1	1	1	1	1	1	1
AT5G61980	1	1	0	0	1	1	0	0	0	0	0	0	1
AT3G27880	1	1	1	1	1	1	1	1	1	0	1	1	1
AT2G14095	1	0	0	0	0	1	0	0	0	0	0	0	0
AT3G50250	1	1	1	1	1	1	1	0	1	1	1	1	1
AT3G02740	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G27300	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02590;AT1G04580	0	0	0	1	0	0	0	0	1	0	0	0	0
AT1G52250	1	1	1	0	0	0	1	0	1	0	1	0	1
AT5G57850	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G61240	0	1	1	1	1	1	1	1	1	1	1	1	1
AT1G13730	0	1	1	1	1	1	1	1	0	1	1	1	1
AT4G37190	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G19850	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G68330	1	1	1	1	0	0	0	0	1	0	1	0	0
AT3G16980	0	0	0	1	0	0	0	0	1	1	0	0	0
AT4G04280	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G31070	0	1	1	0	1	1	0	0	0	0	1	0	1
AT1G53790	1	0	0	0	0	0	0	1	0	0	0	0	0
AT1G60020	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G60530	0	1	1	1	0	1	1	0	1	1	1	1	1
AT1G66490	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G16400	1	1	1	1	0	1	0	1	1	0	0	1	1
AT1G61330;AT1G61320	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G02485	0	1	0	1	0	0	1	0	0	1	0	0	1
AT3G30360	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G34200	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G27970	1	1	1	1	1	1	1	1	1	1	1	1	1
AT5G63780	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G26750	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G78610	1	1	1	1	1	1	1	1	1	1	1	1	1
AT2G23040	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G26290	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G24175	1	1	1	1	1	1	1	1	1	1	0	1	1
AT1G74260	1	1	1	1	1	1	1	1	1	1	1	1	1
AT2G37280	1	0	0	1	0	0	1	1	1	1	0	1	1
AT4G22330	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G01610	0	1	1	0	1	0	1	0	0	0	1	0	0
AT1G48440	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G48950	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G32917	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G56720	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G55590	1	0	0	1	1	0	1	1	1	1	1	1	0
AT5G52880	1	1	1	1	1	1	1	0	1	0	1	1	1
AT1G23300	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G23810	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G67710	0	0	0	0	1	0	1	1	1	0	0	1	0
AT2G03150	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G15850	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G17390	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G62650	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G28090	0	0	1	1	1	1	0	0	0	0	0	0	0
AT3G03920	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G73640	0	0	1	1	1	1	1	1	1	1	1	1	1
AT1G03410	0	0	1	1	0	1	0	0	1	0	1	1	1
AT3G07880	1	1	1	1	1	1	1	1	1	1	1	1	1
AT2G39080	1	1	1	0	1	1	1	0	1	0	1	1	1
AT4G20990;AT4G21000	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G36722;AT5G36810	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G50720	0	1	1	1	1	1	0	1	1	0	1	1	1
AT3G58520	0	1	1	1	0	1	0	0	0	1	1	0	1
AT1G18870	0	0	0	1	0	0	1	1	0	0	0	1	0
AT1G10560	1	1	1	1	0	1	1	1	1	0	1	1	1
AT4G17190	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G69510	1	1	1	1	1	1	1	1	1	1	1	1	1
AT5G66800	0	1	1	0	1	1	0	0	0	0	1	1	1
AT2G06490	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G51750	0	1	1	0	0	1	0	0	0	0	1	0	1
AT1G17650	0	0	1	1	1	1	1	1	1	1	0	1	1
AT3G25930	1	1	1	1	1	0	1	1	1	0	1	1	1
AT1G30455	1	0	0	0	0	0	0	0	0	0	0	0	0
AT2G28180	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G13230	0	0	0	1	0	1	0	0	0	0	0	0	0
AT1G36920	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G80080	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G43780	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G32570	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47620	0	0	0	1	1	0	1	1	1	1	0	1	1
AT1G14200	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G21350	0	0	0	0	0	1	0	0	0	0	0	0	0
AT3G54770	1	1	1	1	1	1	1	0	1	1	1	1	1
AT5G46910	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G27470	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G50300	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G54260	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G06750	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G02330	1	1	1	0	0	1	1	1	0	0	1	0	1
AT3G18340;AT2G07120	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G57900	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G53550	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G28440	1	1	1	1	1	1	1	1	1	1	1	1	1
AT5G61830	0	1	1	1	1	1	1	1	1	1	1	1	1
AT1G27870;AT2G16100	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G60190	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G27730	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G09420	0	0	0	1	0	0	0	0	1	0	1	0	0
AT1G12680	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G15030	1	1	0	0	0	0	1	0	1	1	0	0	0
AT4G24020	1	1	1	0	1	1	1	1	0	0	1	1	1
AT2G16060	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G34370	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G16570	0	1	1	1	1	1	1	1	1	1	1	1	1
AT1G08550	0	0	1	1	1	1	1	1	0	0	1	1	0
AT1G78780	0	0	0	0	0	0	1	1	0	0	0	0	0
AT1G52100	0	0	0	0	0	1	0	0	0	0	0	0	0
AT5G57700	1	1	1	1	1	1	1	0	0	1	1	1	1
AT4G38260	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G08090	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G19080	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G01780	1	0	0	1	1	0	1	1	1	1	1	1	1
AT1G53640	1	1	1	1	1	1	0	0	1	0	1	0	1
AT3G16830	1	1	1	1	1	1	1	1	1	1	1	1	1
AT5G41940	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G37040	1	1	1	1	1	1	1	1	1	1	1	1	1
AT5G12990	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G18370	0	1	1	1	1	1	1	1	1	1	1	1	1
AT5G63630	0	1	1	1	1	1	1	1	1	1	1	1	1
AT1G66340	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G30210	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G52930	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G75330	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G14990	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G23980	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G20135	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27820	0	0	1	1	1	1	0	1	0	0	1	0	0
AT3G56890	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G48030	0	1	1	1	1	1	1	1	1	0	1	1	1
AT1G45160	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G22760	0	0	1	1	0	1	0	0	1	1	0	0	1
AT1G67880	1	1	1	1	1	1	1	1	1	1	0	1	1
AT1G74110	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G26600	0	0	0	0	0	0	0	0	0	0	0	0	0
ATCG00840;ATCG01300	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G44450	1	1	0	0	0	1	0	0	0	0	0	0	0
AT1G33750	0	1	1	0	0	1	0	0	0	0	1	1	1
AT4G26140	0	1	1	1	1	1	1	1	1	1	1	1	1
AT2G37130	1	1	1	1	1	1	1	1	0	0	1	1	1
AT1G25270	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G33290	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G55440	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G51090	0	0	0	0	0	1	1	1	0	0	0	0	0
AT1G49830	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G47990	0	0	0	1	0	0	0	0	0	0	0	0	0
AT1G15700	1	1	1	1	1	0	1	1	0	1	1	1	1
AT5G26910	0	1	1	1	1	1	1	1	1	1	1	1	1
AT1G30300	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G53645	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G58690	0	1	1	1	1	1	1	1	1	1	1	1	1
AT4G36420	0	1	1	1	0	1	0	0	0	1	1	0	1
AT1G63210	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G50890	0	0	0	1	0	1	1	1	1	1	0	1	0
AT4G32070	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G70360	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G62500	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G69680	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G22850	1	1	1	1	1	1	1	1	1	1	1	1	1
AT5G55875;AT2G07010	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G66970	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G29940	0	1	1	1	1	1	1	1	1	1	1	1	1
AT4G35090	1	1	1	1	1	1	1	1	1	1	1	1	1
AT2G17240	0	1	1	1	1	1	1	1	1	1	1	1	1
AT1G77450	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G18375	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G43320	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G10410	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G18720	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G14370	1	1	1	1	0	1	0	0	0	0	1	1	1
AT1G17500	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G02960	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G13660	0	0	0	1	0	0	0	0	0	0	0	0	0
AT1G65010	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G61170	0	0	0	1	0	0	0	0	0	0	0	0	1
AT3G51600	0	1	0	0	0	1	0	0	0	0	0	1	1
AT1G50470	0	0	0	0	0	0	0	0	1	0	0	0	1
AT4G17040	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G24650	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G28030	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G07692;ATMG01300	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G25275	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G72160	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G57560	1	1	1	1	0	0	1	0	1	0	0	1	1
AT3G32930	1	1	1	1	1	1	1	1	1	1	1	1	1
AT4G24190	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G79250	0	0	0	0	0	0	0	0	1	0	0	0	0
AT3G13662	0	0	0	1	0	0	0	0	0	0	0	0	0
AT4G05630	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G54620	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G54110	1	1	1	1	1	1	1	0	1	1	1	1	1
AT3G02760	1	1	1	1	1	1	1	1	1	1	1	1	1
AT1G21200	1	1	1	0	1	1	1	1	0	1	1	1	1
AT4G27320	1	1	1	1	1	1	1	1	1	1	1	1	1
AT3G50270	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G42700	0	0	0	1	0	0	0	0	0	0	0	0	0
